"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific","EAS","Net bilateral aid flows from DAC donors, Japan (current US$)","DC.DAC.JPNL.CD","65570000","69390000","76180000","74770000","64470000","119260000","138110000","273980000","195920000","281780000","288900000","347690000","410590000","557060000","644030000","509200000","444030000","383320000","651610000","855350000","949870000","1272180000","1194670000","1220620000","1304400000","1378150000","1713750000","2511070000","3014340000","3231090000","3351050000","3089840000","4692480000","4024880000","3854290000","4359090000","2924360000","2105040000","3831300000","5341190000","4007040000","2913710000","2712510000","1946020000","1926680000","3219210000","1394840000","1184280000","86749980","1228460000","973190000","-197680000","-107480100","2000830000","161700000","55020030","-101029900","187550000","","",
"East Asia & Pacific","EAS","Net ODA received per capita (current US$)","DT.ODA.ODAT.PC.ZS","0.853463744063866","0.804733452545601","0.837936014411242","0.833861579947496","0.721356178222145","0.945287303140675","1.09047658464157","1.21893805906467","1.26454101405671","1.35308232848689","1.36818180668418","1.54360214029055","1.70626185667173","1.76221316937432","2.04450834256067","1.75751129250993","1.52826884781384","1.52223209538866","1.9974988966777","2.28054555901409","2.54072836817557","2.80435234245229","2.48593480191689","2.47629311978077","2.48994772995694","2.48583548364612","3.07070790533529","3.59080684055468","4.10676025251109","4.26219039897838","4.62663346401088","4.35914580633744","5.53631331333577","5.27033760491952","5.27808303915316","5.56878852070609","4.4201844403556","3.76785153962378","4.51917916773314","5.19037220705297","4.21769915517073","3.59142099327174","3.54123904604833","3.44244694411883","3.34006061218075","4.54228674188321","3.69394288417915","4.03762061742652","4.07809100968348","4.64406663904226","4.43033581985752","3.58175555358817","3.96471944751447","5.33322356179251","4.18756521459399","3.71677873161321","3.35249202127347","3.55777498650795","","",
"East Asia & Pacific","EAS","Public private partnerships investment in ICT (current US$)","IE.PPN.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694681","712100","976767","1013141","930793","933113","891211","870911","839599","926669","849553","792516","785154","708212","711496","728234","806637","726549","742468","977491","988066","989763","990937","1032025","1045206","1018526","1066621","1736293","1729157","",
"East Asia & Pacific","EAS","Risk premium on lending (lending rate minus treasury bill rate, %)","FR.INR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Services, value added (current LCU)","NV.SRV.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2092121408751","33.8972758425638","28.3885563788573","28.2478823329434","30.3199254817145","30.2383885675539","29.4699433809564","31.5230391675114","32.8040414578667","33.2491349157866","33.3048271566786","33.1933087060705","33.2073295959933","29.5851826013918","35.0215891675961","30.6695296375842","29.9634589118089","28.4010450801601","25.5653978502003","23.808889242234","22.3616286386685","23.0357483100841","23.3007590109532","",
"East Asia & Pacific (excluding high income)","EAP","Agricultural nitrous oxide emissions (% of total)","EN.ATM.NOXE.AG.ZS","","","","","","","","","","","67.3521441150426","71.7400621913063","63.554343217069","65.2371949591678","70.6649801814114","70.4976918363671","68.9467427525438","62.7506661452279","65.0015802021345","64.5355311688055","63.9076221642237","65.9395296851601","53.0523281107438","59.493644257709","66.7987518765641","67.3332424644539","63.5642624514703","59.0742881085455","68.6264260860487","70.6874338811998","66.1397130348063","59.9956306810784","59.2969242793806","64.0943283646113","60.6277907100318","66.6932811116026","68.5883675366205","48.3210746810461","64.0556786754143","68.8811379457612","69.7452347243085","67.2391986271058","67.6636719051025","71.6202232201128","69.3415800550778","68.0984876969054","62.0208465852501","71.415442616681","72.4210038156671","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","57742.2472731766","63155.5829550369","61972.5533031414","65250.9175867419","76197.2533370511","87965.2146975202","107445.400651296","117663.801765442","136665.67958196","166376.125529319","203743.454632615","235617.747121073","259964.680974238","290501.513264649","306790.525759328","330308.455357505","373807.229732576","407206.890050212","443535.698735473","446240.094838413","447065.414630046","433458.691458172","435647.262691341","453914.832007926","448469.195168492","465358.775190119","486794.982992437","508393.307182396","554537.526246718","575480.015959398","563991.859216939","620060.212748389","682505.747432539","743671.352320804","749539.272139353","822241.804128494","894122.901014348","973021.190150255","923830.856655652","947564.155608828","1054717.92816577","1067683.03584611","1072329.93582659","1169053.0545851","1308842.45734041","1315102.1769234","1324933.64042778","1385913.6503548","1421026.02001331","1457781.24519212","1608212.53794733","1644285.68471816","1713223.27607171","1803103.60822105","1864626.34720389","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Goods and services expense (% of expense)","GC.XPN.GSRV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2059149911442","23.2009756009518","","","","","","","20.1821878183738","19.0215565494723","21.1616676364945","21.266322424498","19.8710829993723","21.4663226938014","20.8747803753928","21.8620818673162","","",
"East Asia & Pacific (excluding high income)","EAP","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","81.4493441981707","","","","","","","","74.9175753959095","","","","","","","","","","65.2057570487303","","","","","","","","","","58.564865219012","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Manufacturing, value added (constant 2010 US$)","NV.IND.MANF.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2331545018295.77","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Military expenditure (current USD)","MS.MIL.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17817801974.2533","17443884153.9623","18343740488.2021","22105236302.4802","23389677478.2653","23004238858.9806","27349781671.1454","30677054371.9275","31346836050.2908","29077162787.0165","34354789091.3297","37991772473.2724","43204793159.7943","49907795060.8808","68525954401.1267","79663666531.6536","88717903584.6634","66782238969.4751","82941095952.752","103162838636.061","122558394068.289","134663531752.855","159842646500.798","183703912500.191","209117269955.273","228653384061.699","243045714801.461","245919918370.552","257549062026.856","279802223817.985","",
"East Asia & Pacific (excluding high income)","EAP","Natural gas rents (% of GDP)","NY.GDP.NGAS.RT.ZS","","","","","","","","","","","","","0.00139860220412869","0.000162933188574982","0.0167354788723226","0.0693270642393632","0.0847339830402372","0.0955704895745649","0.156404868264357","0.359471723737678","0.408772714869044","0.123118131894656","0.0142631974460597","0.088252675298009","0.132438191384432","0.168240144942848","0.287602116820129","0.218392686966539","0.162868481337354","0.195273448414194","0.295201157435146","0.207299707479692","0.141446953651575","0.162027130051137","0.182876578937187","0.166968326899019","0.203863613972486","0.210370045932471","0.148979698094885","0.187068022522855","0.327510074319639","0.29053782144103","0.260563493130373","0.31521593428316","0.36502589240636","0.379017355172691","0.376039067857","0.339234472581078","0.356310686260127","0.337592122913193","0.260830717138481","0.278244539233079","0.269562719151217","0.236103887405043","0.269388673912576","0.322451522992306","0.199344025706345","0.210147427741056","","",
"East Asia & Pacific (excluding high income)","EAP","Present value of external debt (% of GNI)","DT.DOD.PVLX.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Prevalence of overweight, weight for height, female (% of children under 5)","SH.STA.OWGH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Secure Internet servers","IT.NET.SECR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9618087450798","27.4247536904955","","","","","","","24.1924873338974","26.8881421965343","29.9573368084532","27.912855286803","32.8118642611589","32.8683880199841","33.3010599510936","35.224931383698","","",
"East Asia & Pacific (excluding high income)","EAP","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.964285714286","127.964285714286","127.964285714286","127.964285714286","127.25","127.25","97.1428571428571","89.7142857142857","87.3333333333333","79.8582352941177","76.3288235294118","76.3288235294118","76.3288235294118","74.7405882352941","73.6847058823529","72.5082352941176",
"East Asia & Pacific (excluding high income)","EAP","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","0.575958645857136","0.667710396147989","0.693473683770026","0.849823478673758","0.815324452948672","0.886608323918203","1.06330230861021","1.30976428481833","2.19720736705525","2.15587927942044","2.43628918365604","2.91006210179989","3.15622989692922","3.0983633163194","3.08607957477686","3.10279737193125","3.49776557528037","4.16669529159701","4.33035528670249","4.2392742691115","4.41785188892269","4.40503956571441","4.4316216337554","4.63006579774573","4.0445787552516","3.89604321794251","3.86913466570456","3.91504182057627","4.18483395843988","4.64856902748203","4.07213696382055","4.13980832368257","4.12938201339382","3.7850853548958","2.73315566482199","2.61934395069222","2.39743924811329","1.96002856288675","1.47670116481469","1.42263908917504","1.44783083910173","1.30480068354648","1.32602122679981","1.2963223751381","1.51534188668636","1.73374727703259","2.1056750250212","2.25399089291559","2.01268479177985","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
